Date,total_pengeluaran,bulan,tanggal,hari,weekend_encoded,is_payday,pengeluaran_1sebelumnya,pengeluaran_3sebelumnya,pengeluaran_7sebelumnya,pengeluaran_14sebelumnya,rata-rata_3hari,rata-rata_7hari,rata-rata_30hari,std_seminggu,std_sebulan,ema_7
2021-06-11,78711.9273871917,6,11,4,0,0,47965.08075156993,67643.06259836786,52884.57621326942,54114.45007869429,53294.53416841104,65183.31486751805,99291.81673530118,31379.864736498468,182141.33799336295,79226.17278357595
2021-06-12,56574.19780954403,6,12,5,1,0,78711.9273871917,33206.59436647149,126677.00813876162,47965.08075156993,61083.73531610189,55168.62767762982,99373.80832632951,15804.853332055036,182120.85244887034,73563.17904006797
2021-06-13,77482.05352176682,6,13,6,1,0,56574.19780954403,47965.08075156993,61493.69327124351,110688.64788823831,70922.72623950084,57452.6791419903,100193.72423661275,17889.124319829865,181959.6369004492,74542.89766049269
2021-06-14,75022.30579091709,6,14,0,0,0,77482.05352176682,78711.9273871917,40585.837559020714,47965.08075156993,69692.85237407598,62372.174603689775,95848.16991211154,17199.39921429359,180914.44224045755,74662.74969309878
2021-06-15,161113.476370658,6,15,1,0,0,75022.30579091709,56574.19780954403,67643.06259836786,54114.45007869429,104539.27856111398,75725.0908568741,98471.90082501793,41329.72257170972,181283.09511119366,96275.4313624886
2021-06-16,36896.21596274611,6,16,2,0,0,161113.476370658,77482.05352176682,33206.59436647149,1047852.5333419893,91010.66604144039,76252.17965634189,98061.94286987632,40716.0697813708,181412.234141742,81430.62751255298
2021-06-17,71332.68419464247,6,17,3,0,0,36896.21596274611,75022.30579091709,47965.08075156993,50424.82848241968,89780.79217601551,79590.40871963797,98348.91343847544,38929.04889848712,181361.20789066766,78906.14168307534
2021-06-18,59033.94554039377,6,18,4,0,0,71332.68419464247,161113.476370658,78711.9273871917,52884.57621326942,55754.281899260786,76779.26845580968,98758.87139361707,39705.80136191808,181254.38345522754,73938.09264740495
2021-06-19,39355.96369359585,6,19,5,1,0,59033.94554039377,36896.21596274611,56574.19780954403,126677.00813876162,56574.19780954402,74319.52072495995,98635.88400707458,41651.75129963844,181294.7376937694,65292.560408952675
2021-06-20,105769.15242653884,6,20,6,1,0,39355.96369359585,71332.68419464247,77482.05352176682,61493.69327124351,68053.02055350949,78360.5348542131,100111.73264558443,43347.394139451804,181162.1176106144,75411.70841334922
2021-06-21,45505.333020720194,6,21,0,0,0,105769.15242653884,59033.94554039377,75022.30579091709,40585.837559020714,63543.483046951624,74143.82445847068,99742.77048595696,45125.4463697138,181265.08791477993,67935.11456519197
2021-06-22,35666.342097321234,6,22,1,0,0,45505.333020720194,39355.96369359585,161113.476370658,67643.06259836786,62313.60918152676,56222.80527656543,98020.94707436214,25450.904554631,181632.11017264085,59867.92144822428
2021-06-23,83631.42284889118,6,23,2,0,0,35666.342097321234,105769.15242653884,36896.21596274611,33206.59436647149,54934.36598897754,62899.26340315758,98840.8629846454,25665.089345911063,181505.52230442408,65808.796798391
2021-06-24,57804.0716749689,6,24,3,0,0,83631.42284889118,45505.333020720194,71332.68419464247,47965.08075156993,59033.94554039377,60966.60447177564,98758.87139361707,25432.50238535654,181524.10426566735,63807.61551753548
2021-06-25,59033.94554039377,6,25,4,0,0,57804.0716749689,35666.342097321234,59033.94554039377,78711.9273871917,66823.14668808461,60966.604471775645,98799.86718913124,25432.50238535654,181514.67463698308,62614.19802325005
2021-06-26,81171.67511804143,6,26,5,1,0,59033.94554039377,83631.42284889118,39355.96369359585,56574.19780954403,66003.23077780136,66940.27753241072,98922.85457567373,24400.4943994192,181500.9818865572,67253.5672969479
2021-06-27,84861.29671431605,6,27,6,1,0,81171.67511804143,57804.0716749689,105769.15242653884,77482.05352176682,75022.30579091707,63953.44100209318,99947.74946352778,19677.98184680462,181325.9599077684,71655.49965128994
2021-06-28,60263.81940581864,6,28,0,0,0,84861.29671431605,59033.94554039377,45505.333020720194,75022.30579091709,75432.2637460587,66061.79619996439,100357.70741866941,18099.273951034545,181218.25123603875,68807.57958992211
2021-06-29,55344.323944119154,6,29,1,0,0,60263.81940581864,81171.67511804143,35666.342097321234,161113.476370658,66823.14668808461,68872.93646379266,98512.89662053209,13547.234156191442,181391.07678741202,65441.765678471376
2021-06-30,30746.846635621754,6,30,2,0,0,55344.323944119154,84861.29671431605,83631.42284889118,36896.21596274611,48784.99666185318,61317.99700475418,97938.95548333383,17969.471116751432,181583.66865968265,56768.03591775897
2021-07-01,51654.70234784455,7,1,3,0,1,30746.846635621754,60263.81940581864,57804.0716749689,71332.68419464247,45915.29097586181,60439.51567230783,97856.9638923055,18316.844886321367,181604.69348039056,55489.702525280365
2021-07-02,1066300.6413233622,7,2,4,0,1,51654.70234784455,55344.323944119154,59033.94554039377,59033.94554039377,382900.7301022762,204334.7579270176,98471.90082501793,380531.81735201326,184933.1571777625,308192.4372248008
2021-07-03,56574.19780954403,7,3,5,1,1,1066300.6413233622,30746.846635621754,81171.67511804143,39355.96369359585,391509.84716025024,200820.83259723225,98676.87980258875,381969.5425388459,184881.4664024191,245287.87737098662
2021-07-04,83631.42284889118,7,4,6,1,1,56574.19780954403,51654.70234784455,84861.29671431605,105769.15242653884,402168.75399393245,200645.13633074303,99701.77469044279,382032.04845378007,184703.99995436784,204873.76374046277
2021-07-05,135286.12519673572,7,5,0,0,1,83631.42284889118,1066300.6413233622,60263.81940581864,45505.333020720194,91830.58195172365,211362.60858658832,99988.74525904194,378473.1943367332,184754.037107055,187476.85410453103
2021-07-06,31976.720501046624,7,6,1,0,0,135286.12519673572,56574.19780954403,55344.323944119154,35666.342097321234,83631.42284889118,208024.37952329224,99004.84616670205,380177.88342590595,185044.4771655535,148601.82070365993
2021-07-07,45505.333020720194,7,7,2,0,0,31976.720501046624,83631.42284889118,30746.846635621754,83631.42284889118,70922.72623950084,210132.73472116346,99168.82934875869,379070.2087465887,184993.09474348152,122827.698782925
2021-07-08,79941.80125261657,7,8,3,0,0,45505.333020720194,135286.12519673572,51654.70234784455,57804.0716749689,52474.6182581278,214173.7488504166,99578.78730390032,377245.592596573,184934.44044838974,112106.22440034788
2021-07-09,43045.58528987045,7,9,4,0,0,79941.80125261657,31976.720501046624,1066300.6413233622,59033.94554039377,56164.2398544024,67994.45513134633,99906.75366801363,35287.69592884634,184821.3656416199,94841.06462272852
2021-07-10,60263.81940581864,7,10,5,1,0,43045.58528987045,45505.333020720194,56574.19780954403,81171.67511804143,61083.73531610189,68521.54393081412,100316.71162315525,35115.81931505909,184715.7892936751,86196.75331850105
2021-07-11,115608.1433499378,7,11,6,1,0,60263.81940581864,79941.80125261657,83631.42284889118,84861.29671431605,72972.51601520897,73089.64685953509,101546.58548858011,39245.99990311876,184689.80939232273,93549.60082636024
2021-07-12,54114.45007869429,7,12,0,0,0,115608.1433499378,43045.58528987045,135286.12519673572,60263.81940581864,76662.13761148359,61493.69327124344,101464.59389755178,28260.349869097256,184711.00776013368,83690.81313944375
2021-07-13,36896.21596274611,7,13,1,0,0,54114.45007869429,60263.81940581864,31976.720501046624,55344.323944119154,68872.93646379274,62196.47833720052,100111.73264558443,27453.630934194243,185041.05242783326,71992.16384526934
2021-07-14,59033.945540393775,7,14,2,0,0,36896.21596274611,115608.1433499378,45505.333020720194,30746.846635621754,50014.87052727806,64129.13726858245,99578.78730390032,26543.901360844124,185138.8040098611,68752.60926905044
2021-07-15,175871.96275575645,7,15,3,0,0,59033.945540393775,54114.45007869429,79941.80125261657,51654.70234784455,90600.70808629878,77833.4460547453,100070.73685007026,50248.108334484954,185327.46376925183,95532.44764072695
2021-07-16,39355.96369359585,7,16,4,0,0,175871.96275575645,36896.21596274611,43045.58528987045,1066300.6413233622,91420.62399658204,77306.35725527749,100152.72844109857,50691.24017224836,185299.0926060953,81488.32665394418
2021-07-17,91010.66604144039,7,17,5,1,0,39355.96369359585,59033.945540393775,60263.81940581864,56574.19780954403,102079.53083026422,81698.76391750916,100808.66116932519,50298.97001953208,185228.37095762577,83868.91150081824
2021-07-18,87321.04444516578,7,18,6,1,0,91010.66604144039,175871.96275575645,115608.1433499378,83631.42284889118,72562.55806006734,77657.74978825603,101751.56446615093,48213.71479956754,185080.32270835756,84731.94473690513
2021-07-19,38126.08982817097,7,19,0,0,0,87321.04444516578,39355.96369359585,54114.45007869429,135286.12519673572,72152.6001049257,75373.69832389556,101710.56867063676,49865.35321741748,185094.75573045117,73080.4810097216
2021-07-20,68872.93646379274,7,20,1,0,0,38126.08982817097,91010.66604144039,36896.21596274611,31976.720501046624,64773.3569123765,79941.8012526165,100480.69480521188,47143.38238170214,185189.41371989634,72028.59487323939
2021-07-21,56574.19780954403,7,21,2,0,0,68872.93646379274,87321.04444516578,59033.945540393775,45505.333020720194,54524.40803383591,79590.40871963797,100849.65696483935,47333.97852411494,185087.10491293352,68164.99560731555
2021-07-22,59033.94554039377,7,22,3,0,0,56574.19780954403,38126.08982817097,175871.96275575645,79941.80125261657,61493.69327124351,62899.26340315758,101628.57707960843,20997.235312166253,184852.34960078044,65882.2330905851
2021-07-23,59033.945540393775,7,23,4,0,0,59033.94554039377,68872.93646379274,39355.96369359585,43045.58528987045,58214.02963011052,65710.40366698585,100808.66116932519,18487.11036737223,184989.42939488456,64170.16120303726
2021-07-24,55344.32394411916,7,24,5,1,0,59033.945540393775,56574.19780954403,91010.66604144039,60263.81940581864,57804.0716749689,60615.2119387971,100726.66957829686,14923.499253347627,185009.6912848942,61963.70188830774
2021-07-25,105769.15242653884,7,25,6,1,0,55344.32394411916,59033.94554039377,87321.04444516578,115608.1433499378,73382.47397035059,63250.65593613612,102284.50980783503,20869.926034282453,184843.2073333183,72915.06452286552
2021-07-26,75022.30579091709,7,26,0,0,0,105769.15242653884,59033.945540393775,38126.08982817097,54114.45007869429,78711.9273871917,68521.54393081414,102079.53083026422,17917.28668298423,184870.8349752147,73441.87483987841
2021-07-27,49194.95461699481,7,27,1,0,0,75022.30579091709,55344.32394411916,68872.93646379274,36896.21596274611,76662.13761148359,65710.40366698586,100890.6527603535,19340.161078241075,185099.92184947687,67380.14478415751
2021-07-28,30746.846635621754,7,28,2,0,0,49194.95461699481,105769.15242653884,56574.19780954403,59033.945540393775,51654.70234784455,62020.78207071125,99906.75366801363,23409.17873165676,185401.52356052195,58221.82024702357
2021-07-29,60263.81940581864,7,29,3,0,0,30746.846635621754,75022.30579091709,59033.94554039377,175871.96275575645,46735.206886145075,62196.47833720052,100070.73685007027,23387.63040029382,185362.92161667516,58732.32003672234
2021-07-30,30746.846635621754,7,30,4,0,0,60263.81940581864,49194.95461699481,59033.945540393775,39355.96369359585,40585.83755902072,58155.46420794737,100070.73685007026,26288.96057463668,185362.92161667516,51735.951686447195
2021-07-31,39355.96369359585,7,31,5,1,0,30746.846635621754,30746.846635621754,55344.32394411916,91010.66604144039,43455.54324501208,55871.412743586894,99660.77889492865,27250.862863806957,185487.2519008909,48640.95468823436
2021-08-01,119297.76494621241,8,1,6,1,1,39355.96369359585,60263.81940581864,105769.15242653884,87321.04444516578,63133.52509181,57804.07167496883,68094.01634902364,31524.140737379286,34169.592537519304,66305.15725272887
2021-08-02,1020795.3083026421,8,2,0,0,1,119297.76494621241,30746.846635621754,75022.30579091709,38126.08982817097,393149.6789808168,192914.50060521526,100234.72003212692,366341.02666117845,177178.6134681885,304927.69501520717
2021-08-03,44275.45915529533,8,3,1,0,1,1020795.3083026421,39355.96369359585,49194.95461699481,68872.93646379274,394789.51080138324,192211.71553925818,98922.85457567373,366667.26203447406,177451.27652945247,239764.6360502292
2021-08-04,62723.567136668375,8,4,2,0,1,44275.45915529533,119297.76494621241,30746.846635621754,56574.19780954403,375931.4448648686,196779.81846797912,96504.10264033815,364513.2576517249,177433.06662718882,195504.368821839
2021-08-05,110688.64788823831,8,5,3,0,1,62723.567136668375,1020795.3083026421,60263.81940581864,59033.94554039377,72562.55806006734,203983.36539403908,99127.83355324455,361854.327056454,177027.48668421461,174300.43858843882
2021-08-06,49194.95461699481,8,6,4,0,0,110688.64788823831,44275.45915529533,30746.846635621754,59033.945540393775,74202.38988063383,206618.8093913781,99250.82093978702,360446.7750308361,176990.22632948894,143024.06759557783
2021-08-07,81171.67511804143,8,7,5,1,0,49194.95461699481,62723.567136668375,39355.96369359585,55344.32394411916,80351.75920775818,212592.48245201315,99291.8167353012,357547.57173892396,176985.7419857799,127560.96947619374
2021-08-08,70102.8103292176,8,8,6,1,0,81171.67511804143,110688.64788823831,119297.76494621241,105769.15242653884,66823.1466880846,205564.6317924425,100193.72423661275,360160.90475677856,176758.02567258032,113196.4296894497
2021-08-09,33206.59436647149,8,9,0,0,0,70102.8103292176,49194.95461699481,1020795.3083026421,75022.30579091709,61493.6932712435,64480.52980156098,99291.81673530118,26039.822680429457,177037.6021528218,93198.97085870514
2021-08-10,83631.42284889118,8,10,1,0,0,33206.59436647149,81171.67511804143,44275.45915529533,49194.95461699481,62313.60918152676,70102.81032921754,98225.92605193295,25184.90205042581,177032.24004436252,90807.08385625166
2021-08-11,51654.70234784455,8,11,2,0,0,83631.42284889118,70102.8103292176,62723.567136668375,30746.846635621754,56164.2398544024,68521.54393081412,98143.93446090464,26057.795960057196,177053.94281509408,81018.98847914988
2021-08-12,45505.333020720194,8,12,3,0,0,51654.70234784455,33206.59436647149,110688.64788823831,60263.81940581864,60263.81940581864,59209.641806882966,98430.90502950377,19229.981115079478,176958.1998277325,72140.57461454245
2021-08-13,60263.81940581864,8,13,4,0,0,45505.333020720194,83631.42284889118,49194.95461699481,30746.846635621754,52474.6182581278,60790.90820528637,98471.90082501793,18717.494263645538,176948.90024994075,69171.38581236149
2021-08-14,57804.0716749689,8,14,5,1,0,60263.81940581864,51654.70234784455,81171.67511804143,39355.96369359585,54524.40803383591,57452.6791419903,94536.30445565835,16419.534446359845,176480.42979006158,66329.55727801335
2021-08-15,210308.4309876528,8,15,6,1,0,57804.0716749689,45505.333020720194,70102.8103292176,119297.76494621241,109458.77402281346,77482.05352176676,100234.7200321269,60572.588486243854,177394.85258056386,102324.2757054232
2021-08-16,65183.314867518115,8,16,0,0,0,210308.4309876528,60263.81940581864,33206.59436647149,1020795.3083026421,111098.60584337993,82050.1564504877,99373.80832632951,57820.26835237594,177503.7989591864,93039.03549594694
2021-08-17,56574.19780954403,8,17,1,0,0,65183.314867518115,57804.0716749689,83631.42284889118,44275.45915529533,110688.64788823832,78184.83858772382,98348.91343847546,58596.13167555739,177664.482892336,83922.82607434622
2021-08-18,50424.82848241968,8,18,2,0,0,56574.19780954403,210308.4309876528,51654.70234784455,62723.567136668375,57394.11371982727,78009.14232123455,98758.87139361707,58690.70601030624,177534.87014747673,75548.32667636458
2021-08-19,83631.42284889118,8,19,3,0,0,50424.82848241968,65183.314867518115,45505.333020720194,110688.64788823831,63543.483046951624,83455.72658240182,99250.82093978701,56913.74949637778,177469.6364114471,77569.10071949623
2021-08-20,43045.58528987045,8,20,4,0,0,83631.42284889118,56574.19780954403,60263.81940581864,49194.95461699481,59033.94554039376,80995.97885155209,98799.86718913123,58434.880763287576,177598.9590259985,68938.22186208979
2021-08-21,50424.82848241968,8,21,5,1,0,43045.58528987045,50424.82848241968,57804.0716749689,81171.67511804143,59033.94554039377,79941.80125261648,98512.89662053209,58986.95248732553,177672.37016180748,64309.873517172266
2021-08-22,95930.16150313988,8,22,6,1,0,50424.82848241968,83631.42284889118,210308.4309876528,70102.8103292176,63133.52509181001,63602.04846911465,99742.77048595696,19442.30889194513,177517.3005360972,72214.94551366416
2021-08-23,59033.94554039377,8,23,0,0,0,95930.16150313988,43045.58528987045,65183.314867518115,33206.59436647149,68462.97850865111,62723.56713666832,99865.75787249945,19497.800325008153,177486.75524118368,68919.69552034656
2021-08-24,40585.837559020714,8,24,1,0,0,59033.94554039377,50424.82848241968,56574.19780954403,83631.42284889118,65183.31486751812,60439.51567230783,97692.98071024886,21200.359254707946,177810.6829693214,61836.2310300151
2021-08-25,79941.80125261657,8,25,2,0,0,40585.837559020714,95930.16150313988,50424.82848241968,51654.70234784455,59853.86145067702,64656.22606805025,97856.9638923055,21803.333279515376,177791.3217422468,66362.62358566547
2021-08-26,47965.08075156993,8,26,3,0,0,79941.80125261657,59033.94554039377,83631.42284889118,45505.333020720194,56164.23985440241,59561.0343398615,97815.96809679134,20773.065254719346,177803.0707383641,61763.23787714158
2021-08-27,47965.08075156993,8,27,4,0,0,47965.08075156993,40585.837559020714,43045.58528987045,60263.81940581864,58623.98758525214,60263.819405818576,98389.9092339896,20196.411293500474,177606.7904707614,58313.698595748676
2021-08-28,65183.314867518115,8,28,5,1,0,47965.08075156993,79941.80125261657,50424.82848241968,57804.0716749689,53704.492123552656,62372.174603689775,98553.89241604626,19763.81262367163,177572.6428416946,60031.10266369103
2021-08-29,66413.18873294299,8,29,6,1,0,65183.314867518115,47965.08075156993,95930.16150313988,210308.4309876528,59853.86145067701,58155.46420794737,99742.77048595696,13597.650048567575,177222.05898460676,61626.62418100402
2021-08-30,33206.59436647149,8,30,0,0,0,66413.18873294299,47965.08075156993,59033.94554039377,65183.314867518115,54934.36598897754,54465.84261167275,99537.79150838614,16511.398816723824,177297.85218938952,54521.61672737089
2021-08-31,72562.55806006733,8,31,1,0,0,33206.59436647149,65183.314867518115,40585.837559020714,56574.19780954403,57394.11371982726,59033.9455403937,97979.95127884798,16454.590871527944,177323.56204388867,59031.852060545
2021-09-01,57804.0716749689,9,1,2,0,1,72562.55806006733,66413.18873294299,79941.80125261657,50424.82848241968,54524.408033835905,55871.41274358689,65880.24339125887,13655.793812528893,32684.439391091848,58724.90696415098
2021-09-02,1026944.6776297665,9,2,3,0,1,57804.0716749689,33206.59436647149,47965.08075156993,83631.42284889118,385770.4357882676,195725.64086904353,98635.8840070746,366770.86944645847,178303.30852159974,300779.84963055485
2021-09-03,91010.66604144039,9,3,4,0,1,1026944.6776297665,72562.55806006733,47965.08075156993,43045.58528987045,391919.80511539197,201875.0101961679,99578.78730390032,364232.65542601864,178181.6007481405,248337.5537332762
2021-09-04,49194.95461699481,9,4,5,1,1,91010.66604144039,57804.0716749689,65183.314867518115,50424.82848241968,389050.0994294006,199590.9587318074,97528.9975281922,365281.31287961453,178402.95874307377,198551.90395420586
2021-09-05,145125.11612013468,9,5,6,1,1,49194.95461699481,1026944.6776297665,66413.18873294299,95930.16150313988,95110.24559285662,210835.5197871205,100726.66957829686,361692.26186326117,178366.46821921392,185195.2069956881
2021-09-06,55344.323944119154,9,6,0,0,0,145125.11612013468,91010.66604144039,33206.59436647149,59033.94554039377,83221.46489374955,213998.0525839273,99865.75787249947,359972.9664139904,178526.36596378696,152732.48623279584
2021-09-07,35666.342097321234,9,7,1,0,0,55344.323944119154,49194.95461699481,72562.55806006733,40585.837559020714,78711.9273871917,208727.1645892493,98717.87559810291,362649.26658444846,178834.77636718948,123465.95019892718
2021-09-08,39355.96369359585,9,8,2,0,0,35666.342097321234,145125.11612013468,57804.0716749689,79941.80125261657,43455.54324501208,206091.72059191033,98922.85457567373,363993.39464886166,178760.60740513087,102438.45357259434
2021-09-09,72562.55806006733,9,9,3,0,0,39355.96369359585,55344.323944119154,1026944.6776297665,47965.08075156993,49194.9546169948,69751.41779623898,98553.89241604626,38420.61315615138,178804.67491685727,94969.47969446259
2021-09-10,40585.837559020714,9,10,4,0,0,72562.55806006733,35666.342097321234,91010.66604144039,47965.08075156993,50834.78643756129,62547.870870179024,98184.93025641881,38497.40014637075,178916.17366358874,81373.56916060211
2021-09-11,52884.57621326942,9,11,5,1,0,40585.837559020714,39355.96369359585,49194.95461699481,65183.314867518115,55344.323944119154,63074.95966964682,98430.90502950377,38308.90462438803,178846.31099682453,74251.32092376894
2021-09-12,91010.66604144039,9,12,6,1,0,52884.57621326942,72562.55806006733,145125.11612013468,66413.18873294299,61493.69327124351,55344.323944119074,99455.79991735783,20146.420099770774,178708.09438798012,78441.1572031868
2021-09-13,31976.720501046624,9,13,0,0,0,91010.66604144039,40585.837559020714,55344.323944119154,33206.59436647149,58623.98758525215,52006.094880822995,98594.88821156042,21997.378384473286,178977.67454861352,66825.04802765175
2021-09-14,51654.70234784455,9,14,1,0,0,31976.720501046624,52884.57621326942,35666.342097321234,72562.55806006733,58214.02963011052,54290.14634518347,93306.43059023347,20816.36236546262,177903.66082440375,63032.46160769995
2021-09-15,204159.06166052844,9,15,2,0,0,51654.70234784455,91010.66604144039,39355.96369359585,57804.0716749689,95930.16150313988,77833.44605474526,97938.95548333383,59101.013655447925,178952.43551037068,98314.11162090708
2021-09-16,49194.95461699481,9,16,3,0,0,204159.06166052844,31976.720501046624,72562.55806006733,1026944.6776297665,101669.5728751226,74495.2169914492,97692.98071024886,60099.8522034138,179016.31310881104,86034.32236992901
2021-09-17,52884.57621326942,9,17,4,0,0,49194.95461699481,51654.70234784455,40585.837559020714,91010.66604144039,102079.53083026422,76252.17965634188,97774.97230127717,59115.027370293676,178994.4791705913,77746.88583076412
2021-09-18,65183.314867518115,9,18,5,1,0,52884.57621326942,204159.06166052844,52884.57621326942,49194.95461699481,55754.281899260786,78009.14232123454,97160.03536856474,58484.164834513394,179076.41552808342,74605.99308995262
2021-09-19,79941.80125261657,9,19,6,1,0,65183.314867518115,49194.95461699481,91010.66604144039,145125.11612013468,66003.23077780138,76427.87592283114,98389.90923398962,58223.10243921243,178818.4623211604,75939.94513061861
2021-09-20,52884.57621326942,9,20,0,0,0,79941.80125261657,52884.57621326942,31976.720501046624,55344.323944119154,66003.23077780136,79414.71245314868,98471.90082501793,56058.76580510976,178796.273607645,70176.10290128131
2021-09-21,68872.93646379274,9,21,1,0,0,52884.57621326942,65183.314867518115,51654.70234784455,35666.342097321234,67233.10464322624,81874.46018399842,97569.99332370635,55005.55988446392,178877.76132104802,69850.31129190917
2021-09-22,52884.57621326942,9,22,2,0,0,68872.93646379274,79941.80125261657,204159.06166052844,39355.96369359585,58214.02963011052,60263.81940581857,97365.01434613555,11338.8767791615,178926.9597073933,65608.87752224923
2021-09-23,54114.45007869429,9,23,3,0,0,52884.57621326942,52884.57621326942,49194.95461699481,72562.55806006733,58623.98758525215,60966.60447177563,97815.96809679134,10671.288481587964,178795.92354452758,62735.27066136049
2021-09-24,55344.323944119154,9,24,4,0,0,54114.45007869429,68872.93646379274,52884.57621326942,40585.837559020714,54114.45007869429,61317.99700475416,96996.0521865081,10397.79550127791,178937.0601021233,60887.533982050154
2021-09-25,40585.837559020714,9,25,5,1,0,55344.323944119154,52884.57621326942,65183.314867518115,52884.57621326942,50014.87052727805,57804.07167496882,96750.07741342312,12761.484776848092,179011.84067065,55812.1098762928
2021-09-26,61493.69327124351,9,26,6,1,0,40585.837559020714,54114.45007869429,79941.80125261657,91010.66604144039,52474.61825812779,55168.627677629804,97201.03116407892,8679.94089349339,178901.71351441863,57232.505725030474
2021-09-27,84861.29671431605,9,27,0,0,0,61493.69327124351,55344.323944119154,52884.57621326942,31976.720501046624,62313.60918152676,59736.73060635076,97856.9638923055,14038.120697739565,178816.32816274447,64139.703472351874
2021-09-28,54114.45007869429,9,28,1,0,0,84861.29671431605,40585.837559020714,68872.93646379274,51654.70234784455,66823.14668808463,57628.375408479544,97447.00593716389,13536.596357807293,178904.97881155208,61633.390123937475
2021-09-29,60263.81940581864,9,29,2,0,0,54114.45007869429,61493.69327124351,52884.57621326942,204159.06166052844,66413.18873294299,58682.55300741515,98348.91343847544,13392.159068606496,178637.96055931214,61290.99744440777
2021-09-30,81171.67511804143,9,30,3,0,0,60263.81940581864,84861.29671431605,54114.45007869429,49194.95461699481,65183.31486751812,62547.87087017903,98635.8840070746,15579.943414483221,178602.01937889136,66261.16686281617
2021-10-01,54114.45007869429,10,1,4,0,1,81171.67511804143,54114.45007869429,55344.323944119154,52884.57621326942,65183.314867518115,62372.17460368976,98512.89662053209,15681.32240636871,178632.37396899002,63224.4876667857
2021-10-02,1052772.0288036887,10,2,5,1,1,54114.45007869429,60263.81940581864,40585.837559020714,65183.314867518115,396019.3846668081,206970.20192435663,99373.80832632951,373169.42609151657,183263.4160457651,310611.37295101146
2021-10-03,94700.287637715,10,3,6,1,1,1052772.0288036887,81171.67511804143,61493.69327124351,79941.80125261657,400528.922173366,211714.00111956682,99496.79571287199,371217.84194845986,183258.84802762617,256633.60162268736
2021-10-04,38126.08982817097,10,4,0,0,1,94700.287637715,54114.45007869429,84861.29671431605,52884.57621326942,395199.4687565249,205037.54299297466,99127.83355324453,374287.1548613001,183374.72096331726,202006.72367405824
2021-10-05,103309.4046956891,10,5,1,0,1,38126.08982817097,1052772.0288036887,54114.45007869429,68872.93646379274,78711.92738719168,212065.39365254535,97733.976505763,371431.9913338483,183171.84420482238,177332.39392946596
2021-10-06,84861.29671431605,10,6,2,0,0,103309.4046956891,94700.287637715,60263.81940581864,52884.57621326942,75432.2637460587,215579.31898233067,98717.8755981029,369869.5886734698,183015.50643654016,154214.6196256785
2021-10-07,38126.08982817097,10,7,3,0,0,84861.29671431605,38126.08982817097,81171.67511804143,54114.45007869429,75432.2637460587,209429.94965520635,98799.86718913123,372822.70280459267,182986.8338242639,125192.4871763016
2021-10-08,56574.19780954403,10,8,4,0,0,38126.08982817097,103309.4046956891,54114.45007869429,55344.323944119154,59853.86145067702,209781.34218818488,99373.8083263295,372653.0375755589,182820.88525495268,108037.91483461221
2021-10-09,83631.42284889118,10,9,5,1,0,56574.19780954403,84861.29671431605,1052772.0288036887,40585.837559020714,59443.90349553539,71332.68419464237,99742.77048595696,26851.463687874875,182776.07385524068,101936.29183818195
2021-10-10,72562.55806006733,10,10,6,1,0,83631.42284889118,38126.08982817097,94700.287637715,61493.69327124351,70922.72623950084,68170.15139783557,100808.66116932519,24871.21165894283,182512.24234704833,94592.8583936533
2021-10-11,33206.59436647149,10,11,0,0,0,72562.55806006733,56574.19780954403,38126.08982817097,84861.29671431605,63133.52509181,67467.3663318785,100152.72844109857,25909.491031424284,182725.65205744232,79246.29238685785
2021-10-12,84861.29671431605,10,12,1,0,0,33206.59436647149,83631.42284889118,103309.4046956891,54114.45007869429,63543.483046951624,64831.922334539486,99947.74946352777,22349.8266125981,182739.70972138306,80650.0434687224
2021-10-13,49194.95461699481,10,13,2,0,0,84861.29671431605,72562.55806006733,84861.29671431605,60263.81940581864,55754.281899260786,59736.730606350735,100521.69060072605,21050.338745510657,182545.8040693322,72786.2712557905
2021-10-14,45505.333020720194,10,14,3,0,0,49194.95461699481,33206.59436647149,38126.08982817097,81171.67511804143,59853.86145067702,60790.908205286345,100316.71162315525,19943.396640369287,182606.01110750926,65966.03669702294
2021-10-15,199239.56619882898,10,15,4,0,0,45505.333020720194,84861.29671431605,56574.19780954403,54114.45007869429,97979.95127884799,81171.67511804133,100152.72844109857,55721.11366935259,182511.72794313452,99284.41907247444
2021-10-16,66413.18873294299,10,16,5,1,0,199239.56619882898,49194.95461699481,83631.42284889118,1052772.0288036887,103719.36265083072,78711.9273871916,100726.66957829686,55973.90031747126,182372.97646918,91066.61148759157
2021-10-17,82401.5489834663,10,17,6,1,0,66413.18873294299,45505.333020720194,72562.55806006733,94700.287637715,116018.10130507941,80117.49751910572,101710.56867063676,55917.251770113355,182185.49435663418,88900.34586156024
2021-10-18,60263.81940581864,10,18,0,0,0,82401.5489834663,199239.56619882898,33206.59436647149,38126.08982817097,69692.85237407598,83982.81538186963,101546.58548858011,52992.74352510008,182221.71624858998,81741.21424762484
2021-10-19,38126.08982817097,10,19,1,0,0,60263.81940581864,66413.18873294299,84861.29671431605,103309.4046956891,60263.81940581863,77306.35725527746,100152.72844109857,55736.623350577844,182552.304243028,70837.43314276137
2021-10-20,51654.70234784455,10,20,2,0,0,38126.08982817097,82401.5489834663,49194.95461699481,84861.29671431605,50014.87052727805,77657.749788256,100111.73264558443,55537.25356214784,182563.42305120119,66041.75044403216
